corridor,event_count,ema_risk,closure_prob,severity_input
orr west 1,158,46.80863402023188,0.025,60.96932618169628
non-corridor,2864,41.40628917434671,0.1099092812281926,48.78036093117307
mysore road,701,47.810380775930135,0.09388335704125178,46.41729166842549
non-corridor,2865,40.834754713704434,0.10987094523892571,35.690944567923935
non-corridor,2866,41.80127924233399,0.1098326359832636,50.5
mysore road,702,50.53376224967297,0.09517045454545454,75.04419551335843
mysore road,703,51.76840144542307,0.0950354609929078,62.88015420717399
bellary road 1,577,45.89763710896914,0.05699481865284974,53.369794272158636
orr north 2,230,45.10392881761537,0.04741379310344827,50.499972612573174
non-corridor,2867,40.257499119077195,0.109794353433252,26.36347800976604
bannerghata road,195,48.85144225185213,0.030456852791878174,35.5565940636698
west of chord road,162,46.93503751574194,0.06097560975609756,60.98608783104257
non-corridor,2868,42.0982741450413,0.11010452961672473,58.66524937871825
non-corridor,2869,40.97323656528158,0.11006617903169627,30.84789834744407
non-corridor,2870,40.11899419692798,0.11002785515320335,32.43081288174553
mysore road,704,52.20534693274862,0.09631728045325778,56.1378563186785
non-corridor,2871,41.15625037730989,0.10998955795335885,50.49155600074705
mysore road,705,54.186708953688125,0.09759547383309759,72.01896714214371
bannerghata road,196,48.475254310238064,0.030303030303030304,45.0895628357115
orr north 1,263,47.20144897872265,0.0830188679245283,47.2026367881617
orr north 1,264,47.01630056776361,0.08270676691729323,45.3499648691322
orr east 1,222,43.717696607357595,0.07589285714285714,36.29335113359464
hosur road,287,48.03939447487768,0.058823529411764705,41.267305212618254
orr east 1,223,43.554318623354014,0.07555555555555556,42.08391676732174
old madras road,242,44.184246793837076,0.03278688524590164,53.59508304506957
old madras road,243,43.6116283871091,0.0326530612244898,38.45806272655729
non-corridor,2872,43.312552659568944,0.11029923451635351,62.71927319990039
non-corridor,2873,43.54269914478554,0.1102608695652174,45.614017511734865
mysore road,706,55.55605347903671,0.09745762711864407,67.88015420717399
mysore road,707,57.23663752740403,0.09873060648801128,72.36189396270987
non-corridor,2874,43.04592877586308,0.11022253129346314,38.57499545556097
tumkur road,443,49.13838954226211,0.029213483146067417,66.93479718404292
old airport road,72,47.414199582995714,0.08108108108108109,49.29304354519673
orr north 2,231,47.21359963012135,0.04721030042918455,66.20063694267516
old airport road,73,46.87808306365838,0.08,42.053034389622404
non-corridor,2875,44.66416619661035,0.1105318039624609,59.22830298333578
tumkur road,444,50.97670088750211,0.02914798206278027,67.52150299466206
non-corridor,2876,43.41983600648544,0.11049339819318972,32.220864295361224
orr east 1,224,43.757469144763455,0.0752212389380531,45.585823837448395
tumkur road,445,52.565692723025364,0.029082774049217,66.86661924273469
varthur road,72,49.90642123382257,0.12162162162162163,65.67096882333222
mysore road,708,56.43377316106377,0.09859154929577464,49.207993864001445
non-corridor,2877,42.84895676027358,0.11045501910385551,37.71104354436684
mysore road,709,55.27564645374741,0.09845288326300984,44.852506087900174
varthur road,73,49.97136525299787,0.12,50.555861425575586
orr west 1,159,48.724703236378325,0.024844720496894408,65.96932618169629
non-corridor,2878,42.98611111803396,0.11041666666666666,44.22050033787732
varthur road,74,51.54132561003131,0.11842105263157894,65.67096882333222
non-corridor,2879,44.271789629042736,0.11072544255466851,55.84289622812169
non-corridor,2880,43.11948444927399,0.11068702290076336,32.74873783135527
non-corridor,2881,42.39182562715877,0.11064862989941034,35.84289622812168
non-corridor,2882,45.39213696016502,0.11095700416088766,72.3949389572213
non-corridor,2883,44.43721288696068,0.11091854419410745,35.84289622812168
non-corridor,2884,43.26904480309422,0.11088011088011088,32.7555320482961
non-corridor,2885,45.20142994559696,0.11118808451679944,62.59289622812169
non-corridor,2886,47.179076394625774,0.11149584487534626,64.97789443588509
non-corridor,2887,48.0111687551632,0.11145725164416753,55.50000000000001
orr east 1,225,43.215249332477164,0.07488986784140969,38.335271021900525
orr east 1,226,42.87170317645059,0.07456140350877193,39.77978777221139
orr east 1,227,42.39151251755484,0.07423580786026202,38.06979658749305
tumkur road,446,51.661685766169015,0.029017857142857144,43.525623154461854
bellary road 1,578,45.66037245089173,0.056896551724137934,43.52499052819498
non-corridor,2888,46.3037428547626,0.11141868512110727,30.936909751157295
non-corridor,2889,45.25765819209852,0.11138014527845036,35.84289622812168
orr east 2,177,48.78373896816893,0.0223463687150838,46.369212017595366
non-corridor,2890,44.31618199570083,0.11134163208852006,35.84289622812168
non-corridor,2891,43.46885341894291,0.11130314552367784,35.84289622812168
hosur road,288,47.90824615875053,0.05862068965517241,46.7279113136061
non-corridor,2892,42.31395197480237,0.11126468555632343,31.91983897753753
old madras road,244,44.682764187505185,0.032520325203252036,54.32298639106992
non-corridor,2893,40.93565004467692,0.11122625215889465,28.530932673547838
non-corridor,2894,39.62527654258357,0.1111878453038674,27.831915023743413
non-corridor,2895,38.42996742356825,0.1111494649637556,27.672185352430418
old madras road,245,44.79967198726073,0.032388663967611336,45.85184218506064
old madras road,246,46.302359297821624,0.03225806451612903,59.82654509286969
non-corridor,2896,38.17126030402359,0.1111111111111111,35.84289622812168
old madras road,247,46.05174376210383,0.0321285140562249,43.796203940643686
west of chord road,163,46.03261049516703,0.06060606060606061,37.910767309992764
non-corridor,2897,37.938423896433406,0.11107278371852362,35.84289622812168
non-corridor,2898,40.35975701702611,0.11137931034482759,62.15175510236046
old madras road,248,45.92506891588971,0.032,44.784995299962645
non-corridor,2899,39.457310683711185,0.11134091692519821,31.33529368387682
non-corridor,2900,39.46918580605999,0.11130254996554101,39.57606190719923
non-corridor,2901,40.722267225454,0.11126420943851188,52.0
non-corridor,2902,39.73433012572076,0.11122589531680441,30.84289622812168
non-corridor,2903,40.84518673596085,0.11153184165232358,50.84289622812168
non-corridor,2904,39.22567076883803,0.11149346180316587,24.65002706473267
orr north 1,265,46.36592701713885,0.08239700374531835,40.51256506151603
bannerghata road,197,50.30277344169986,0.035175879396984924,66.75044562485603
cbd 2,93,45.5311512631032,0.08421052631578947,33.49573079910516
non-corridor,2905,38.7623933147664,0.11145510835913312,34.59289622812168
non-corridor,2906,37.970443606101924,0.11141678129298486,30.84289622812168
non-corridor,2907,36.68019259839644,0.11137848057751805,25.06793352904707
non-corridor,2908,36.09646296136896,0.11134020618556702,30.84289622812168
west of chord road,164,45.56224785156675,0.060240963855421686,41.328984059164256
mysore road,710,54.354189100125,0.09831460674157304,46.06107291752327
non-corridor,2909,37.571106288044234,0.11164548265200962,50.84289622812168
non-corridor,2910,36.89828528205199,0.11160714285714286,30.84289622812168
non-corridor,2911,35.55008598203104,0.11156882938551321,23.416292281842548
non-corridor,2912,35.07936700664011,0.1115305422100206,30.84289622812168
mysore road,711,53.19570089409257,0.09817671809256662,42.76930703980072
non-corridor,2913,34.211729947684454,0.11149228130360206,26.4029964170835
non-corridor,2914,33.07814206447025,0.11145404663923182,22.875851115542396
mysore road,712,52.19843584821288,0.09803921568627451,43.22305043529567
magadi road,235,44.633403750176534,0.046413502109704644,41.577056469489435
non-corridor,2915,32.57598708328282,0.11141583818992115,28.0565922525959
old madras road,249,45.49462570007972,0.03187250996015936,41.6206367577898
mysore road,713,54.328989209240575,0.0993006993006993,73.50396945848978
orr west 1,160,47.98345515372229,0.024691358024691357,41.31222240981796
bellary road 1,579,45.518053198667346,0.05679862306368331,44.23717992864791
west of chord road,165,47.13892147232651,0.0658682634730539,61.32898405916426
magadi road,236,44.32776902210782,0.046218487394957986,41.577056469489435
cbd 2,94,44.26050518506958,0.08333333333333333,32.82469048276701
orr east 2,178,48.41728627311158,0.022222222222222223,45.119212017595366
non-corridor,2916,33.13859020923713,0.1113776559287183,38.20201834282593
non-corridor,2917,32.52680369326347,0.11133949982870846,27.02072504950051
mysore road,714,53.21839533184609,0.09916201117318436,43.22305043529567
tumkur road,447,51.06959011844492,0.028953229398663696,45.74072928892801
non-corridor,2918,32.46141037924562,0.1113013698630137,31.872870553085008
cbd 2,95,43.211436239121724,0.08247422680412371,33.769815725590924
non-corridor,2919,32.808977872613326,0.11126326600479287,35.937085312922676
old madras road,250,46.622937183038566,0.031746031746031744,56.77774052966812
non-corridor,2920,32.61179148559903,0.11122518822724162,30.83711400247034
non-corridor,2921,32.70297913566321,0.1111871365035922,33.52366798624089
non-corridor,2922,32.51697084490906,0.11114911080711354,30.84289622812168
non-corridor,2923,32.34956338323032,0.1111111111111111,30.84289622812168
magadi road,237,44.31922626057107,0.04602510460251046,44.24234140674032
tumkur road,448,50.600829905814805,0.028888888888888888,46.3819879921437
irr(thanisandra road),85,41.156469924444025,0.08045977011494253,42.44842250512666
tumkur road,449,50.556828092774026,0.028824833702882482,50.16081177540699
tumkur road,450,49.155217952642,0.028761061946902654,36.54072669145369
bellary road 1,580,45.240279372212854,0.05670103092783505,42.74031493412235
non-corridor,2924,31.71453184246399,0.11107313738892687,25.99924797556703
bellary road 1,581,46.95599330559163,0.05660377358490566,62.39741870600067
mysore road,715,51.475091639441544,0.09902370990237098,35.78535840780061
mysore road,716,51.00876303064746,0.0988857938718663,46.811805551500676
non-corridor,2925,34.389005971564,0.11137683635121284,58.45927313346413
non-corridor,2926,34.46786018776933,0.11133879781420765,35.177548133617286
bellary road 1,582,48.59727631849246,0.05650684931506849,63.368823434599875
west of chord road,166,47.82823774508576,0.06547619047619048,54.032084199918984
magadi road,238,45.29980202927428,0.04583333333333333,54.12498394760322
non-corridor,2927,34.25823789579776,0.11130078525093888,32.37163726805365
non-corridor,2928,35.581223726149254,0.11160409556313994,47.488096199312665
tumkur road,451,48.46746549859426,0.02869757174392936,42.27769341216459
magadi road,239,45.4275274732958,0.04564315352697095,46.57705646948943
orr north 1,266,46.501157550253254,0.08208955223880597,47.71823234828292
bellary road 1,583,48.91855949465199,0.05641025641025641,51.810108080087716
non-corridor,2929,35.41991686483584,0.11156601842374617,33.968155113015094
orr west 1,161,47.81015886760883,0.024539877300613498,46.25049229258761
non-corridor,2930,37.41190781551625,0.11186903137789904,55.33982637163996
mysore road,717,52.73019177111228,0.10013908205841446,68.22305043529569
airport new south road,63,46.30020163200466,0.09230769230769231,45.983694082630564
non-corridor,2931,37.31347278356745,0.1118308898738493,36.427557496028165
non-corridor,2932,37.19796501880879,0.11179277436946149,36.15839513598081
non-corridor,2933,37.06245813974007,0.11175468483816013,35.84289622812168
west of chord road,167,47.678312376493615,0.0650887573964497,46.328984059164256
non-corridor,2934,36.94050194857823,0.11171662125340599,35.84289622812168
non-corridor,2935,36.83074137653257,0.11167858358869595,35.84289622812168
non-corridor,2936,36.731956861691486,0.11164057181756297,35.84289622812168
orr west 1,162,47.12536711886584,0.024390243902439025,40.96224138017897
orr north 2,232,47.28193146423482,0.04700854700854701,47.89691797125607
non-corridor,2937,38.411269020966714,0.11194283769989792,53.52507845444375
mysore road,718,52.27947763753062,0.1,48.22305043529567
bellary road 1,584,48.80073503859903,0.05631399317406143,47.74031493412235
mysore road,719,51.936011497802696,0.09986130374479889,48.84481624025133
magadi road,240,45.54248037291516,0.045454545454545456,46.57705646948943
non-corridor,2938,38.15443174168222,0.11190476190476191,35.84289622812168
tumkur road,452,48.34848828995129,0.028634361233480177,47.27769341216459
non-corridor,2939,38.906984143545046,0.11186671200272016,45.67995576031053
orr west 1,163,47.04405264796105,0.024242424242424242,46.31222240981796
bellary road 1,585,48.69469302815136,0.056218057921635436,47.74031493412235
non-corridor,2940,37.52123773680268,0.11182868796736914,25.0495200761214
bellary road 1,586,47.54623634088072,0.05612244897959184,37.21012615544488
orr north 2,233,46.708091634891026,0.04680851063829787,41.54353317079684
orr north 2,234,46.191635788481605,0.046610169491525424,41.54353317079684
non-corridor,2941,36.853403585934586,0.11179068977234115,30.84289622812168
bellary road 2,377,46.032724673522935,0.03430079155672823,42.02626867197016
mysore road,720,50.7288284302932,0.0997229916897507,39.864180822707716
non-corridor,2942,35.71507377282182,0.11175271739130435,25.47010545480688
magadi road,241,45.14593798257258,0.04526748971193416,41.577056469489435
magadi road,242,44.07909959380509,0.045081967213114756,34.477554094897634
non-corridor,2943,34.814713938816425,0.11171477079796265,26.711475432767852
non-corridor,2944,34.03465139156498,0.11167684996605567,27.014088466301978
non-corridor,2945,34.015475875220645,0.11163895486935867,33.842896228121674
old madras road,251,45.9315115224189,0.03162055335968379,39.70868057684192
bellary road 1,587,47.1362681289397,0.05602716468590832,43.44655422147052
cbd 2,96,42.9920531254875,0.08163265306122448,41.0176051027795
bellary road 2,378,45.63207907336766,0.034210526315789476,42.02626867197016
non-corridor,2946,34.20804425984287,0.1116010854816825,35.941159721442936
non-corridor,2947,34.81272209031335,0.11156324177687352,40.25482256454766
west of chord road,168,49.509089921948515,0.06470588235294118,65.98608783104257
tumkur road,453,47.66803967442116,0.02857142857142857,41.544002134649936
